tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt0025062,37,0.548889627587315,26,0.04965411380655442,3,The Shadowed Psyche Cluster → Fractured Inner Realms,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",Fractured Inner Realms,6.3228984,4.670717
tt0025134,21,1.0,19,3.893157588758173e-307,2,Romantic Realities → Fantastical Quests,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Fantastical Quests,7.578858,3.1741242
tt0025204,26,0.6470878836307398,27,0.05195407921573992,6,The Shadowed Thrill Ride → Thrilling Noir Escapades,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Thrilling Noir Escapades,6.6229057,4.7398076
tt0025248,21,0.9512169799340446,19,0.0866701794672905,2,Romantic Realities → Fantastical Quests,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Fantastical Quests,7.596619,3.0466943
tt0025271,26,0.683952240145438,27,0.0528905947513253,6,The Shadowed Thrill Ride → Thrilling Noir Escapades,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Thrilling Noir Escapades,6.602998,4.75634
tt0025316,21,1.0,19,0.046567669062717996,3,Romantic Realities → Bittersweet Entanglements,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Bittersweet Entanglements,6.88477,3.007106
tt0025335,28,1.0,30,2.995870985893114e-307,-1,Southern Romances and Heartland Drama → (sub-outlier),Southern Romances and Heartland Drama,"These films share a common thread of gentle, sentimental storytelling set against the backdrop of small-town America.",(sub-outlier),6.3598204,1.8716444
tt0025480,25,0.8647811400738643,31,0.03049868511890394,3,French Romantic Dramas → French Comedies of Heart,French Romantic Dramas,Character-driven love stories set against the backdrop of France.,French Comedies of Heart,6.1954775,3.2889607
tt0025543,26,0.598160074482098,27,0.05112136942447451,6,The Shadowed Thrill Ride → Thrilling Noir Escapades,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Thrilling Noir Escapades,6.649804,4.720709
tt0025610,21,1.0,19,0.03218498634608879,3,Romantic Realities → Bittersweet Entanglements,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Bittersweet Entanglements,7.0939484,3.1381078
tt0025681,30,1.0,29,0.04808099015851593,16,Romantic Comedies of Self-Discovery → Comedies of Heartfelt Awakening,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Comedies of Heartfelt Awakening,5.8598313,2.0364609
tt0025740,21,1.0,19,2.6386716809934155e-307,3,Romantic Realities → Bittersweet Entanglements,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Bittersweet Entanglements,6.9257092,3.0928972
tt0025896,21,0.7292823977716261,19,0.06083152897603112,3,Romantic Realities → Bittersweet Entanglements,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Bittersweet Entanglements,7.0710325,3.37553
tt0025898,25,0.606600852050274,31,0.034415503921567094,1,French Romantic Dramas → Dark French Romantics,French Romantic Dramas,Character-driven love stories set against the backdrop of France.,Dark French Romantics,6.1001806,3.2492895
tt0025907,16,1.0,10,0.045891809535983395,7,Wholesome Family Fantasies → Heartwarming Quests,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Heartwarming Quests,6.9196596,-0.23110919
tt0025919,-1,0.0,31,0.04868569373795592,-1,Outlier,,,,6.6536283,2.3993835
tt0026023,7,1.0,6,0.03696136737789932,3,Musical Romances and Comedies → Whimsical European Romps,Musical Romances and Comedies,"These films celebrate joy, love, and performance through music, comedy, and heartwarming storylines.",Whimsical European Romps,7.385871,-1.2929864
tt0026185,26,0.6097139450993454,27,0.049662700773377484,6,The Shadowed Thrill Ride → Thrilling Noir Escapades,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Thrilling Noir Escapades,6.635913,4.739225
tt0026276,21,1.0,31,0.047984363188312215,3,Romantic Realities → Bittersweet Entanglements,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Bittersweet Entanglements,6.8496885,3.0957608
tt0026556,27,1.0,20,2.3387133508299194e-307,1,The European Noir Thrillers → European Comedy Thrillers,The European Noir Thrillers,"Characterized by dark, suspenseful explorations of crime and law enforcement in post-war Europe.",European Comedy Thrillers,6.69198,4.0215797
tt0026606,21,0.7400773011415226,19,0.05233306685439593,1,Romantic Realities → Dark Romantic Realities,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Dark Romantic Realities,7.1909704,3.7100008
tt0026661,-1,0.0,20,0.032295494413928455,-1,Outlier,,,,8.142892,4.7276587
tt0026663,8,1.0,11,0.059016050492426975,43,Cyberpunk Odyssey Cluster → Horror-Infused Cyberpunk,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Horror-Infused Cyberpunk,7.522285,2.104842
tt0026667,6,0.6592049930683982,7,0.03372491448987925,0,Romantic Melodrama Cluster → American Romantic Whimsy,Romantic Melodrama Cluster,Character-driven stories emphasizing emotional depth and musical elements.,American Romantic Whimsy,6.7570295,-0.3757364
tt0026673,0,0.9843191474875909,3,0.0009056138352215212,1,The American Frontier Odyssey → Romantic Trailblazers,The American Frontier Odyssey,These films share a common narrative thread of rugged individualism and pursuit of justice on the open range.,Romantic Trailblazers,-5.439688,-0.19851787
tt0026752,14,0.9924624107290976,9,0.054966637289170166,8,The Biographical Odyssey Cluster → Epic Historical Quests,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Epic Historical Quests,8.917929,1.4031322
tt0027042,28,1.0,30,2.916698129049394e-307,-1,Southern Romances and Heartland Drama → (sub-outlier),Southern Romances and Heartland Drama,"These films share a common thread of gentle, sentimental storytelling set against the backdrop of small-town America.",(sub-outlier),6.4002237,1.9031901
tt0027125,7,1.0,6,0.047367116264762074,3,Musical Romances and Comedies → Whimsical European Romps,Musical Romances and Comedies,"These films celebrate joy, love, and performance through music, comedy, and heartwarming storylines.",Whimsical European Romps,7.327742,-1.3037304
tt0027146,25,0.41196964854976903,31,0.03622036747288752,0,French Romantic Dramas → French Coming-of-Age Romances,French Romantic Dramas,Character-driven love stories set against the backdrop of France.,French Coming-of-Age Romances,5.9358144,2.8806555
tt0027189,21,1.0,31,0.03905614591931342,3,Romantic Realities → Bittersweet Entanglements,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Bittersweet Entanglements,6.8564587,3.101422
tt0027231,7,1.0,6,0.026343265275039624,3,Musical Romances and Comedies → Whimsical European Romps,Musical Romances and Comedies,"These films celebrate joy, love, and performance through music, comedy, and heartwarming storylines.",Whimsical European Romps,7.3501925,-1.2994968
tt0027240,13,1.0,12,0.0818980073312603,4,War and Human Struggle → The Struggle for Identity,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,The Struggle for Identity,10.941732,2.2756875
tt0027407,1,1.0,36,1.6799141524139716e-308,0,Crime Thrillers of Deception → Deception-Driven Pursuit,Crime Thrillers of Deception,These films masterfully weave psychological suspense and crime elements to create a complex web of deception.,Deception-Driven Pursuit,5.921307,11.740435
tt0027652,1,0.7255738022932896,36,0.003691420877852733,1,Crime Thrillers of Deception → California Family Deceit,Crime Thrillers of Deception,These films masterfully weave psychological suspense and crime elements to create a complex web of deception.,California Family Deceit,5.8602233,11.8033695
tt0027764,21,1.0,19,0.07007423918183879,0,Romantic Realities → Wartime Romances,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Wartime Romances,8.103611,3.296168
tt0027877,21,1.0,19,4.079210727178494e-307,2,Romantic Realities → Fantastical Quests,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Fantastical Quests,7.5801835,3.1914647
tt0027977,21,1.0,19,0.05746559729639511,3,Romantic Realities → Bittersweet Entanglements,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Bittersweet Entanglements,6.9801865,3.0129387
tt0027996,21,1.0,19,0.040396396939053246,3,Romantic Realities → Bittersweet Entanglements,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Bittersweet Entanglements,6.8706107,2.9880495
tt0028167,14,1.0,15,0.04225249516171691,20,The Biographical Odyssey Cluster → Romantic Biographical Odyssey,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Romantic Biographical Odyssey,8.587911,1.0423104
tt0028203,31,1.0,30,5.862588483918398e-307,-1,Romantic Melancholy Era Films → (sub-outlier),Romantic Melancholy Era Films,"Characterized by poignant, introspective portrayals of love and loss.",(sub-outlier),6.439474,2.7945073
tt0028212,-1,0.0,43,0.03634382245600758,-1,Outlier,,,,9.193719,4.9734616
tt0028216,6,1.0,7,1.4729827633118615e-307,-1,Romantic Melodrama Cluster → (sub-outlier),Romantic Melodrama Cluster,Character-driven stories emphasizing emotional depth and musical elements.,(sub-outlier),6.7412324,-0.2603467
tt0028346,21,0.8845386044484981,19,0.07007821293077614,1,Romantic Realities → Dark Romantic Realities,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Dark Romantic Realities,7.236614,3.537789
tt0028511,6,0.5591671646915002,7,0.027911379482601403,0,Romantic Melodrama Cluster → American Romantic Whimsy,Romantic Melodrama Cluster,Character-driven stories emphasizing emotional depth and musical elements.,American Romantic Whimsy,6.6306953,-0.25018045
tt0028622,30,0.7961080236646045,30,0.14980301513418212,1,Romantic Comedies of Self-Discovery → European Romantic Dramas of Sorrow,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",European Romantic Dramas of Sorrow,6.1346717,2.995719
tt0028663,21,0.9132039373486333,19,0.06810427646805475,1,Romantic Realities → Dark Romantic Realities,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Dark Romantic Realities,7.1178546,3.5687618
tt0028714,3,1.0,10,0.009026798369520465,11,East Asian Action Cinema Cluster → Dark Yakuza Noir,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Dark Yakuza Noir,10.467925,0.52826595
tt0028767,41,0.7412728443412522,43,0.04804009978836804,1,High-Octane Thrill Ride → Thriller's Darker Edge,High-Octane Thrill Ride,"These films combine intense action, suspenseful atmosphere, and relentless chases to create a pulse-pounding cinematic experience.",Thriller's Darker Edge,9.668834,4.873177
tt0028953,-1,0.0,30,0.11835971278148494,-1,Outlier,,,,6.5646863,2.3531926
tt0029054,21,1.0,19,3.715988898400574e-307,2,Romantic Realities → Fantastical Quests,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Fantastical Quests,7.641042,3.2623167
tt0029080,1,0.6632581867226284,36,0.002749146665927425,1,Crime Thrillers of Deception → California Family Deceit,Crime Thrillers of Deception,These films masterfully weave psychological suspense and crime elements to create a complex web of deception.,California Family Deceit,5.8871393,11.779883
tt0029207,1,0.6594019428077578,36,0.004738391634007763,1,Crime Thrillers of Deception → California Family Deceit,Crime Thrillers of Deception,These films masterfully weave psychological suspense and crime elements to create a complex web of deception.,California Family Deceit,5.867824,11.793102
