tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt0026023,5,1.0,6,1.5028311054863037e-307,-1,Whimsical Romantic Musicals → (sub-outlier),Whimsical Romantic Musicals,"Characterized by their enchanting blend of music, romance, and visual beauty.",(sub-outlier),5.6388955,12.214782
tt0026185,-1,0.0,33,0.053534284237400684,-1,Outlier,,,,9.780749,6.859679
tt0026276,24,0.7678063489469472,23,0.03417290105970467,-1,Mid-Century Romantic Melancholy → (sub-outlier),Mid-Century Romantic Melancholy,"Characterized by poignant, hopeful narratives of love and social class in black-and-white.",(sub-outlier),10.770838,8.50814
tt0026556,29,1.0,22,2.4832394192923107e-307,-1,European Police Thrillers → (sub-outlier),European Police Thrillers,Characterized by intellectual complexity and suspenseful plot twists.,(sub-outlier),10.438602,7.066199
tt0026606,-1,0.0,24,0.069491394623942,-1,Outlier,,,,10.149295,7.647497
tt0026661,30,0.4416915559989236,22,0.0314747779614145,-1,Darkly Comedic Crime Thrillers → (sub-outlier),Darkly Comedic Crime Thrillers,These films combine dark humor with crime and adventure elements.,(sub-outlier),11.557332,6.838501
tt0026663,7,1.0,13,0.060542674721221025,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.862609,8.993369
tt0026667,6,0.74494330329655,5,0.032221323887979755,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.2290454,11.071924
tt0026673,0,0.8415595645363283,4,0.0012808351404674412,-1,American Frontier Epics → (sub-outlier),American Frontier Epics,"Films that explore the rugged American West and its people through action, adventure, and personal quests.",(sub-outlier),-6.0345545,10.015547
tt0026752,-1,0.0,17,0.05945284374767878,-1,Outlier,,,,8.787089,9.707319
tt0027042,27,0.7568649974301165,20,0.0628732350037402,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),11.412141,9.54938
tt0027125,5,0.6119904045088571,6,0.02057645761450902,-1,Whimsical Romantic Musicals → (sub-outlier),Whimsical Romantic Musicals,"Characterized by their enchanting blend of music, romance, and visual beauty.",(sub-outlier),5.634147,12.157862
tt0027146,25,0.567058975287278,24,0.03164362013516263,-1,French Romantic Turmoil → (sub-outlier),French Romantic Turmoil,Exploring the complexities and passions of love in France.,(sub-outlier),10.633102,7.872613
tt0027189,24,0.8292560888513792,23,0.0316333634658976,-1,Mid-Century Romantic Melancholy → (sub-outlier),Mid-Century Romantic Melancholy,"Characterized by poignant, hopeful narratives of love and social class in black-and-white.",(sub-outlier),10.618871,8.529061
tt0027231,5,0.9391101772710687,6,0.01459997321368891,-1,Whimsical Romantic Musicals → (sub-outlier),Whimsical Romantic Musicals,"Characterized by their enchanting blend of music, romance, and visual beauty.",(sub-outlier),5.6005564,12.155686
tt0027240,12,1.0,19,1.3594204167496196e-307,-1,War and Mourning Films → (sub-outlier),War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,(sub-outlier),9.891268,10.554415
tt0027407,1,1.0,37,1.4829937093280883e-308,-1,Noir Crime Thrillers → (sub-outlier),Noir Crime Thrillers,"Characterized by dark, suspenseful explorations of crime and betrayal in post-war America.",(sub-outlier),8.539897,-0.58514816
tt0027652,1,1.0,37,1.489664854621309e-308,-1,Noir Crime Thrillers → (sub-outlier),Noir Crime Thrillers,"Characterized by dark, suspenseful explorations of crime and betrayal in post-war America.",(sub-outlier),8.524529,-0.64764804
tt0027764,23,0.8985483996737619,24,0.06918990896113042,-1,British Heroic Quests → (sub-outlier),British Heroic Quests,Films featuring heroic adventures set in the UK during wartime.,(sub-outlier),10.224916,8.2743845
tt0027877,23,1.0,24,4.82291435170378e-307,-1,British Heroic Quests → (sub-outlier),British Heroic Quests,Films featuring heroic adventures set in the UK during wartime.,(sub-outlier),10.3130665,8.37178
tt0027977,24,1.0,23,4.027405324155924e-307,-1,Mid-Century Romantic Melancholy → (sub-outlier),Mid-Century Romantic Melancholy,"Characterized by poignant, hopeful narratives of love and social class in black-and-white.",(sub-outlier),10.670486,8.399177
tt0027996,24,1.0,23,3.672534529104295e-307,-1,Mid-Century Romantic Melancholy → (sub-outlier),Mid-Century Romantic Melancholy,"Characterized by poignant, hopeful narratives of love and social class in black-and-white.",(sub-outlier),10.741536,8.39577
tt0028167,-1,0.0,17,0.08032388092313804,-1,Outlier,,,,8.188998,9.844679
tt0028203,27,0.8829923737679114,24,0.08371950225619315,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),10.801987,8.492482
tt0028212,-1,0.0,42,0.019517064338862924,-1,Outlier,,,,12.458571,5.822561
tt0028216,6,0.8175746980339342,5,0.020785623531776827,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.1856947,10.881669
tt0028346,23,0.8867283825274499,24,0.09156862524367396,-1,British Heroic Quests → (sub-outlier),British Heroic Quests,Films featuring heroic adventures set in the UK during wartime.,(sub-outlier),10.210488,7.9497914
tt0028511,6,0.8558350097089357,5,0.035714857185957134,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.1800895,11.010903
tt0028622,27,0.8216503951052291,25,0.08682317273910597,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),11.087981,8.388798
tt0028663,23,0.9245750140842017,24,0.08491613706898761,-1,British Heroic Quests → (sub-outlier),British Heroic Quests,Films featuring heroic adventures set in the UK during wartime.,(sub-outlier),10.189807,7.7259507
tt0028714,4,1.0,8,4.964901008292347e-308,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.548921,11.733838
tt0028767,38,0.6123734920185551,42,0.030849475116521946,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.657115,6.041725
tt0028953,-1,0.0,24,0.05057801629493232,-1,Outlier,,,,11.044647,8.451503
tt0029054,23,1.0,24,4.343210246891715e-307,-1,British Heroic Quests → (sub-outlier),British Heroic Quests,Films featuring heroic adventures set in the UK during wartime.,(sub-outlier),10.221653,8.324102
tt0029080,1,1.0,37,1.488995391983881e-308,-1,Noir Crime Thrillers → (sub-outlier),Noir Crime Thrillers,"Characterized by dark, suspenseful explorations of crime and betrayal in post-war America.",(sub-outlier),8.545179,-0.6508906
tt0029207,1,1.0,37,1.488989691592551e-308,-1,Noir Crime Thrillers → (sub-outlier),Noir Crime Thrillers,"Characterized by dark, suspenseful explorations of crime and betrayal in post-war America.",(sub-outlier),8.506114,-0.64486426
tt0029209,6,0.8745805001500272,5,0.021670654911536514,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.2818856,11.109935
tt0029272,-1,0.0,20,0.02427845627680211,-1,Outlier,,,,11.978965,8.993579
tt0029433,23,0.9245750140842017,24,0.094634444962212,-1,British Heroic Quests → (sub-outlier),British Heroic Quests,Films featuring heroic adventures set in the UK during wartime.,(sub-outlier),10.198719,7.9002085
tt0029583,8,1.0,11,0.06848346453682967,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.305761,12.916485
tt0029604,-1,0.0,24,0.048813783723955756,-1,Outlier,,,,11.814503,8.428844
tt0029712,10,0.5436553161006004,18,0.028222036834236176,-1,Medieval Epic Quests → (sub-outlier),Medieval Epic Quests,"Films featuring heroic protagonists, medieval settings, and action-packed adventures.",(sub-outlier),9.443685,9.460996
tt0029826,29,0.6864322775977505,22,0.03557193234179507,-1,European Police Thrillers → (sub-outlier),European Police Thrillers,Characterized by intellectual complexity and suspenseful plot twists.,(sub-outlier),10.264818,7.2895083
tt0029850,-1,0.0,19,0.06774035946584273,-1,Outlier,,,,8.901342,9.750434
tt0029929,25,0.5157881476948396,24,0.031332881242731196,-1,French Romantic Turmoil → (sub-outlier),French Romantic Turmoil,Exploring the complexities and passions of love in France.,(sub-outlier),10.433088,7.8110843
tt0029939,23,1.0,24,5.123327779732021e-307,-1,British Heroic Quests → (sub-outlier),British Heroic Quests,Films featuring heroic adventures set in the UK during wartime.,(sub-outlier),10.228085,8.329228
tt0029950,-1,0.0,19,0.07011666514161945,-1,Outlier,,,,8.771797,9.623887
tt0030082,12,0.8218149111779555,19,0.03004169797878665,-1,War and Mourning Films → (sub-outlier),War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,(sub-outlier),9.625341,10.638012
tt0030341,38,0.8562408942402249,42,0.04021643774112181,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.62221,5.793743
tt0030409,6,0.6324996465105586,5,0.03177209306822501,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.2416997,11.089082
tt0030418,18,1.0,19,4.110773984788508e-307,-1,Leaders and Aristocrats → (sub-outlier),Leaders and Aristocrats,Films about powerful leaders and their struggles with morality and class.,(sub-outlier),9.029073,10.141919
tt0030637,-1,0.0,24,0.05091187158261843,-1,Outlier,,,,11.214899,8.722103
tt0030743,6,0.7649005461315178,5,0.030893914793848953,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.2273655,11.072345
tt0030798,2,0.9206165520689154,4,0.014021872767612886,-1,Indian Family Thrillers → (sub-outlier),Indian Family Thrillers,"These films unite by exploring the complexities of family, culture, and justice in India.",(sub-outlier),12.641879,12.901327
tt0030845,0,0.7146496204187709,4,0.001743143624033996,-1,American Frontier Epics → (sub-outlier),American Frontier Epics,"Films that explore the rugged American West and its people through action, adventure, and personal quests.",(sub-outlier),-6.118922,10.045875
tt0030996,1,0.966322772144928,37,0.0011648967712476735,-1,Noir Crime Thrillers → (sub-outlier),Noir Crime Thrillers,"Characterized by dark, suspenseful explorations of crime and betrayal in post-war America.",(sub-outlier),8.521269,-0.64103746
tt0031055,3,0.5235077401975438,9,0.00847784399966174,-1,Underdog Sports Inspirations → (sub-outlier),Underdog Sports Inspirations,Films about overcoming adversity through sports and friendship.,(sub-outlier),6.7362337,8.173796
tt0031058,-1,0.0,31,0.03583458475452282,-1,Outlier,,,,10.95195,7.991456
tt0031067,24,0.769991188746077,23,0.03753319931055205,-1,Mid-Century Romantic Melancholy → (sub-outlier),Mid-Century Romantic Melancholy,"Characterized by poignant, hopeful narratives of love and social class in black-and-white.",(sub-outlier),10.786761,8.408566
tt0031068,6,0.640528457305599,5,0.03018913032975718,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.200765,11.035048
tt0031252,12,0.9990918182022694,19,0.021320496808428343,0,War and Mourning Films → Healing Through Relationships,War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,Healing Through Relationships,9.796274,10.365434
tt0031259,1,1.0,37,1.4893479939633738e-308,-1,Noir Crime Thrillers → (sub-outlier),Noir Crime Thrillers,"Characterized by dark, suspenseful explorations of crime and betrayal in post-war America.",(sub-outlier),8.520456,-0.6420673
tt0031305,23,1.0,24,4.366911624959282e-307,-1,British Heroic Quests → (sub-outlier),British Heroic Quests,Films featuring heroic adventures set in the UK during wartime.,(sub-outlier),10.218499,8.470586
tt0031320,23,1.0,24,4.340922416386531e-307,-1,British Heroic Quests → (sub-outlier),British Heroic Quests,Films featuring heroic adventures set in the UK during wartime.,(sub-outlier),10.203163,8.463653
tt0031381,12,0.5290787066207142,19,0.0292294399235657,0,War and Mourning Films → Healing Through Relationships,War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,Healing Through Relationships,9.802923,10.2431
tt0031387,23,0.9245750140842017,24,0.08751830814358047,-1,British Heroic Quests → (sub-outlier),British Heroic Quests,Films featuring heroic adventures set in the UK during wartime.,(sub-outlier),10.057434,7.8672333
tt0031397,8,1.0,11,0.018216386520460415,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.297434,13.186736
tt0031580,11,1.0,8,8.192065738382568e-308,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.611965,11.575638
tt0031614,7,1.0,13,0.04957165253033499,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.857638,9.120849
tt0031762,23,0.8742578258426261,24,0.18672634314688205,-1,British Heroic Quests → (sub-outlier),British Heroic Quests,Films featuring heroic adventures set in the UK during wartime.,(sub-outlier),10.403508,8.457493
tt0031835,2,1.0,4,0.006266929903813051,-1,Indian Family Thrillers → (sub-outlier),Indian Family Thrillers,"These films unite by exploring the complexities of family, culture, and justice in India.",(sub-outlier),12.738889,12.821001
